tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8,comp_type_count,comp_total_count,tube_volume,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,spec_type_count
TA-08753,SP-0035,12.7,1.65,29.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,892.5559253159879,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-08754,SP-0029,50.8,1.65,139.0,2,152.4,N,Y,N,N,EF-023,NONE,2,0,1,C-1233,1.0,C-1564,1.0,C-0721,1.0,C-0722,1.0,C-0723,1.0,,,,,,,5,5.0,18004.100324081697,,,,,,,,,,,0
TA-08755,SP-0035,12.7,1.24,65.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,1529.4027019911982,SP-0026,SP-0063,SP-0080,,,,,,,,3
TA-08756,SP-0028,44.45,1.65,17.0,1,101.6,Y,Y,N,Y,EF-003,EF-010,0,0,0,C-1311,1.0,C-1359,1.0,C-1564,1.0,C-0598,1.0,,,,,,,,,4,4.0,1922.1540126677826,SP-0007,SP-0017,SP-0058,SP-0070,SP-0080,,,,,,5
TA-08757,SP-0035,12.7,1.24,150.0,7,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,3529.3908507489186,SP-0063,SP-0080,,,,,,,,,2
TA-08758,SP-0035,12.7,1.24,148.0,7,25.4,N,N,N,N,EF-018,EF-017,0,0,0,C-0448,1.0,C-0449,1.0,,,,,,,,,,,,,2,2.0,3482.3323060722664,,,,,,,,,,,0
TA-08759,SP-0035,9.52,1.65,56.0,5,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1262.006043280903,SP-0063,SP-0068,SP-0080,,,,,,,,3
TA-08760,SP-0035,9.52,1.65,42.0,5,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,946.5045324606772,SP-0063,SP-0068,SP-0080,,,,,,,,3
TA-08761,SP-0037,6.35,0.89,34.0,3,12.7,N,N,N,N,EF-008,EF-017,0,0,0,C-1845,1.0,C-1846,1.0,,,,,,,,,,,,,2,2.0,280.6782128922441,SP-0012,SP-0063,SP-0080,,,,,,,,3
TA-08762,SP-0029,12.7,1.65,44.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,1354.2227832380506,,,,,,,,,,,0
TA-08763,SP-0029,19.05,1.65,46.0,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1641,2.0,,,,,,,,,,,,,,,1,2.0,2172.8472159380262,,,,,,,,,,,0
TA-08764,SP-0028,12.7,0.89,78.0,2,127.0,N,N,N,N,NONE,NONE,0,1,1,C-1355,1.0,C-1356,1.0,,,,,,,,,,,,,2,2.0,1336.3425657297776,SP-0007,SP-0058,SP-0070,SP-0080,,,,,,,4
TA-08765,SP-0029,88.9,1.65,138.0,4,152.4,Y,Y,N,Y,EF-017,EF-017,0,0,0,,,,,,,,,,,,,,,,,0,0.0,31501.813752056376,SP-0012,SP-0024,SP-0026,SP-0080,,,,,,,4
TA-08766,SP-0029,9.52,0.89,17.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,215.67779695149173,,,,,,,,,,,0
TA-08767,SP-0029,9.52,0.89,59.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1645,1.0,,,,,,,,,,,3,3.0,748.5288247140007,,,,,,,,,,,0
TA-08768,SP-0029,9.52,0.89,59.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1645,1.0,,,,,,,,,,,3,3.0,748.5288247140007,,,,,,,,,,,0
TA-08769,SP-0029,152.4,1.65,107.0,2,152.4,N,Y,Y,Y,EF-017,EF-017,1,0,0,C-1862,1.0,,,,,,,,,,,,,,,1,1.0,42035.39916845132,SP-0004,SP-0067,SP-0070,SP-0080,,,,,,,4
TA-08770,SP-0035,25.4,1.65,22.0,2,50.8,Y,Y,N,Y,EF-018,EF-017,0,0,0,C-0444,1.0,C-0445,1.0,,,,,,,,,,,,,2,2.0,1401.2642062347393,,,,,,,,,,,0
TA-08771,SP-0035,25.4,1.65,25.0,1,50.8,N,Y,N,N,EF-018,EF-017,0,0,0,C-0444,1.0,C-0445,1.0,,,,,,,,,,,,,2,2.0,1592.3456889031131,,,,,,,,,,,0
TA-08772,SP-0029,25.4,3.05,31.0,2,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,C-1467,1.0,C-1649,1.0,,,,,,,,,,,,,2,2.0,3545.8861756756733,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0061,SP-0080,SP-0082,,,8
TA-08773,SP-0028,6.35,0.89,36.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,297.18869600355254,SP-0007,SP-0070,SP-0080,SP-0082,,,,,,,4
TA-08774,SP-0028,31.75,1.65,59.0,2,76.2,N,N,N,N,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,4728.9589181369565,SP-0058,SP-0070,SP-0080,,,,,,,,3
TA-08775,SP-0028,31.75,1.65,59.0,2,76.2,N,N,N,N,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,4728.9589181369565,SP-0058,SP-0070,SP-0080,,,,,,,,3
TA-08776,SP-0035,9.52,1.65,47.0,3,19.05,N,N,N,N,EF-018,EF-017,0,0,0,C-1243,1.0,C-1244,1.0,,,,,,,,,,,,,2,2.0,1059.1836434679008,SP-0012,SP-0024,SP-0026,SP-0063,SP-0080,,,,,,5
TA-08777,SP-0029,19.05,1.65,130.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1631,2.0,C-0580,2.0,,,,,,,,,,,,,2,4.0,6140.65517547703,,,,,,,,,,,0
TA-08778,SP-0029,9.52,1.24,32.0,2,31.75,N,N,N,Y,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,554.7298644002715,,,,,,,,,,,0
TA-08779,SP-0029,25.4,2.11,117.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,1.0,C-1632,1.0,C-1995,1.0,,,,,,,,,,,3,3.0,9440.56469947312,,,,,,,,,,,0
TA-08780,SP-0029,19.05,1.65,121.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-2005,1.0,,,,,,,,,,,3,3.0,5715.532894097852,,,,,,,,,,,0
TA-08781,SP-0035,15.88,1.65,157.0,6,50.8,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,6126.102140208364,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-08782,SP-0029,15.88,1.65,78.0,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1647,1.0,,,,,,,,,,,3,3.0,3043.5411906767667,,,,,,,,,,,0
TA-08783,SP-0029,15.88,1.65,74.0,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1647,1.0,,,,,,,,,,,3,3.0,2887.462155257445,,,,,,,,,,,0
TA-08784,SP-0029,88.9,1.65,153.0,2,139.7,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,34925.923942497284,SP-0080,,,,,,,,,,1
TA-08785,SP-0029,25.4,1.65,49.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,C-1625,2.0,C-1632,2.0,,,,,,,,,,,,,2,4.0,3120.9975502501006,SP-0012,SP-0024,SP-0026,SP-0080,,,,,,,4
TA-08786,SP-0029,12.7,1.65,49.0,4,25.4,N,N,N,Y,EF-003,EF-003,0,0,0,C-1622,2.0,C-1629,2.0,,,,,,,,,,,,,2,4.0,1508.1117358787385,SP-0007,SP-0013,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08787,SP-0029,9.52,1.65,23.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,518.323910633228,,,,,,,,,,,0
TA-08788,SP-0029,63.5,1.65,63.0,1,127.0,N,Y,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,10233.842134325385,SP-0013,SP-0026,SP-0080,,,,,,,,3
TA-08789,SP-0029,25.4,1.65,23.0,2,50.8,N,Y,Y,Y,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,1464.958033790864,SP-0012,SP-0024,SP-0026,SP-0080,,,,,,,4
TA-08790,SP-0029,19.05,2.11,49.0,3,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,2922.4713569307,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,,,,7
TA-08791,SP-0029,12.7,0.89,120.0,6,25.4,N,N,N,N,EF-023,EF-023,0,0,0,C-1619,1.0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,4,4.0,2055.9116395842734,,,,,,,,,,,0
TA-08792,SP-0029,12.7,0.89,128.0,5,25.4,N,N,N,N,EF-023,EF-023,0,0,0,C-1619,1.0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,4,4.0,2192.9724155565577,,,,,,,,,,,0
TA-08793,SP-0029,12.7,0.89,139.0,6,25.4,N,N,N,N,EF-023,EF-023,0,0,0,C-1619,1.0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,4,4.0,2381.43098251845,,,,,,,,,,,0
TA-08794,SP-0029,15.88,1.65,210.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1640,1.0,C-1647,1.0,,,,,,,,,,,,,2,2.0,8194.149359514373,,,,,,,,,,,0
TA-08795,SP-0029,15.88,1.65,208.0,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1640,1.0,,,,,,,,,,,3,3.0,8116.10984180471,,,,,,,,,,,0
TA-08796,SP-0039,9.52,0.71,106.0,5,127.0,N,N,N,N,EF-017,EF-017,0,0,0,C-1533,1.0,,,,,,,,,,,,,,,1,1.0,1083.469175697764,,,,,,,,,,,0
TA-08797,SP-0035,9.52,1.65,148.0,11,19.05,N,N,N,N,EF-003,EF-018,0,0,0,C-1243,1.0,C-1244,1.0,C-1621,1.0,C-1628,1.0,,,,,,,,,4,4.0,3335.301685813815,SP-0007,SP-0012,SP-0024,SP-0026,SP-0063,SP-0080,SP-0082,,,,7
TA-08798,SP-0035,9.52,0.89,49.0,3,19.05,N,N,N,N,EF-003,EF-017,0,0,0,C-1621,1.0,C-1628,1.0,,,,,,,,,,,,,2,2.0,621.6595323895938,,,,,,,,,,,0
TA-08799,SP-0035,9.52,0.89,45.0,3,19.05,N,N,N,N,EF-003,EF-017,0,0,0,C-1621,1.0,C-1628,1.0,,,,,,,,,,,,,2,2.0,570.911815459831,,,,,,,,,,,0
TA-08800,SP-0028,12.7,0.89,58.0,2,152.4,N,N,N,N,NONE,NONE,0,1,1,C-1355,1.0,C-1356,1.0,,,,,,,,,,,,,2,2.0,993.6906257990654,SP-0007,SP-0058,SP-0070,SP-0080,,,,,,,4
TA-08801,SP-0029,19.05,2.11,117.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,6978.145893079425,,,,,,,,,,,0
TA-08802,SP-0035,15.88,1.65,149.0,7,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,5813.944069369722,SP-0063,SP-0070,SP-0080,,,,,,,,3
TA-08803,SP-0029,38.1,1.65,89.0,2,76.2,N,N,N,N,EF-003,EF-003,0,0,0,C-1866,2.0,C-1867,2.0,C-0726,1.0,,,,,,,,,,,3,5.0,8598.277947985916,,,,,,,,,,,0
TA-08804,SP-0029,15.88,2.41,131.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1218,1.0,C-1623,1.0,C-1630,1.0,,,,,,,,,,,3,3.0,7277.5688897782165,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08805,SP-0029,15.88,2.41,130.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1218,1.0,C-1623,1.0,C-1630,1.0,,,,,,,,,,,3,3.0,7222.014928787541,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08806,SP-0029,15.88,1.65,159.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1218,1.0,C-1623,1.0,C-1630,1.0,,,,,,,,,,,3,3.0,6204.141657918024,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08807,SP-0029,15.88,1.65,77.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1218,1.0,C-1623,1.0,C-1630,1.0,,,,,,,,,,,3,3.0,3004.521431821937,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08808,SP-0029,15.88,1.65,107.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,4175.114197466845,,,,,,,,,,,0
TA-08809,SP-0029,15.88,1.65,95.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,3706.8770912088826,,,,,,,,,,,0
TA-08810,SP-0029,15.88,1.65,131.0,6,50.8,N,Y,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,5111.588409982775,,,,,,,,,,,0
TA-08811,SP-0029,15.88,1.65,130.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,5072.568651127945,,,,,,,,,,,0
TA-08812,SP-0029,15.88,1.65,45.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,1755.8891484673654,,,,,,,,,,,0
TA-08813,SP-0029,19.05,2.11,176.0,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,10497.039975914351,,,,,,,,,,,0
TA-08814,SP-0029,15.88,1.65,193.0,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,7530.813458982257,,,,,,,,,,,0
TA-08815,SP-0029,15.88,1.65,206.0,9,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,8038.070324095052,,,,,,,,,,,0
TA-08816,SP-0029,15.88,1.65,83.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,3238.6399849509185,,,,,,,,,,,0
TA-08817,SP-0028,12.7,0.89,56.0,1,154.2,N,N,N,N,NONE,EF-016,0,0,0,C-1355,1.0,,,,,,,,,,,,,,,1,1.0,959.4254318059942,SP-0007,SP-0070,SP-0080,,,,,,,,3
TA-08818,SP-0029,31.75,3.4,25.0,1,63.5,Y,Y,N,N,EF-003,EF-003,0,0,0,C-1626,1.0,C-1633,1.0,C-1650,1.0,,,,,,,,,,,3,3.0,4012.206517715862,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08819,SP-0029,31.75,1.65,55.0,2,63.5,N,Y,N,N,EF-003,EF-003,0,0,0,C-1626,1.0,C-1633,1.0,C-1643,1.0,,,,,,,,,,,3,3.0,4408.351533856487,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08820,SP-0035,12.7,1.24,72.0,6,25.4,N,Y,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,1694.107608359481,,,,,,,,,,,0
TA-08821,SP-0028,6.35,0.89,22.0,2,12.7,N,Y,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,181.6153142243932,,,,,,,,,,,0
TA-08822,SP-0029,9.52,1.65,74.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,1667.6508429069074,,,,,,,,,,,0
TA-08823,SP-0029,15.88,1.24,251.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1640,1.0,C-1647,1.0,,,,,,,,,,,,,2,2.0,7460.532339950087,,,,,,,,,,,0
TA-08824,SP-0029,15.88,1.24,251.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1647,1.0,,,,,,,,,,,3,3.0,7460.532339950087,,,,,,,,,,,0
TA-08825,SP-0029,9.52,1.24,262.0,6,19.05,N,Y,N,N,EF-003,EF-003,0,0,0,C-1638,2.0,,,,,,,,,,,,,,,1,2.0,4541.850764777223,,,,,,,,,,,0
TA-08826,SP-0029,9.52,1.24,270.0,6,19.05,N,Y,N,N,EF-003,EF-003,0,0,0,C-1638,2.0,,,,,,,,,,,,,,,1,2.0,4680.53323087729,,,,,,,,,,,0
TA-08827,SP-0029,9.52,1.24,249.0,6,19.05,N,N,N,Y,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,4316.4917573646135,,,,,,,,,,,0
TA-08828,SP-0029,9.52,1.24,247.0,4,19.05,N,N,N,Y,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,4281.8211408395955,,,,,,,,,,,0
TA-08829,SP-0029,50.8,1.65,33.0,1,101.6,N,N,N,N,EF-003,EF-017,0,0,0,C-1686,1.0,,,,,,,,,,,,,,,1,1.0,4274.354753199252,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08830,SP-0029,25.4,1.65,6.0,0,0.0,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,382.1629653367471,,,,,,,,,,,0
TA-08831,SP-0029,88.9,1.65,214.0,3,152.4,Y,Y,N,N,EF-017,EF-017,1,0,1,C-1503,1.0,C-0255,1.0,,,,,,,,,,,,,2,2.0,48850.63871695699,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,,,,,,5
TA-08832,SP-0029,88.9,1.65,178.0,1,139.7,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,40632.7742598988,SP-0080,,,,,,,,,,1
TA-08833,SP-0029,88.9,1.65,181.0,1,139.7,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,41317.59629798699,SP-0080,,,,,,,,,,1
TA-08834,SP-0029,9.52,1.65,29.0,5,19.05,N,N,N,Y,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,653.5388438418963,,,,,,,,,,,0
TA-08835,SP-0029,41.28,1.65,30.0,1,88.9,N,Y,N,N,EF-023,EF-010,0,0,0,C-1352,1.0,,,,,,,,,,,,,,,1,1.0,3145.5549873241334,SP-0007,SP-0058,SP-0070,SP-0080,,,,,,,4
TA-08836,SP-0029,19.05,1.65,98.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-1641,1.0,,,,,,,,,,,3,3.0,4629.109286128838,,,,,,,,,,,0
TA-08837,SP-0029,19.05,1.65,88.0,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-1641,1.0,,,,,,,,,,,3,3.0,4156.7511957075285,,,,,,,,,,,0
TA-08838,SP-0029,19.05,1.65,98.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,4629.109286128838,,,,,,,,,,,0
TA-08839,SP-0029,19.05,1.65,78.0,2,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,C-1624,2.0,C-1631,2.0,,,,,,,,,,,,,2,4.0,3684.3931052862176,,,,,,,,,,,0
TA-08840,SP-0029,19.05,1.65,138.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1711,1.0,C-1889,1.0,,,,,,,,,,,,,2,2.0,6518.541647814079,,,,,,,,,,,0
TA-08841,SP-0029,19.05,1.65,77.0,3,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-1711,1.0,,,,,,,,,,,3,3.0,3637.157296244087,,,,,,,,,,,0
TA-08842,SP-0029,19.05,1.65,21.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,C-1624,1.0,C-1631,1.0,C-1889,1.0,,,,,,,,,,,3,3.0,991.9519898847508,,,,,,,,,,,0
TA-08843,SP-0039,6.35,0.71,90.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,601.7414422667524,,,,,,,,,,,0
TA-08844,SP-0029,76.2,1.65,74.0,2,114.3,N,Y,Y,Y,EF-023,EF-023,0,0,0,C-1947,1.0,C-0306,1.0,,,,,,,,,,,,,2,2.0,14456.490199437392,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,,,,,,5
TA-08845,SP-0035,25.4,1.65,18.0,1,50.8,N,N,N,Y,EF-018,EF-017,0,0,0,C-0444,1.0,C-0445,1.0,,,,,,,,,,,,,2,2.0,1146.4888960102412,SP-0063,SP-0068,SP-0080,,,,,,,,3
TA-08846,SP-0029,15.88,1.65,77.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,3004.521431821937,,,,,,,,,,,0
TA-08847,SP-0029,15.88,1.65,80.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,3121.5807083864274,,,,,,,,,,,0
TA-08848,SP-0029,25.4,3.05,111.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,C-1642,1.0,C-2002,1.0,,,,,,,,,,,,,2,2.0,12696.560177419347,,,,,,,,,,,0
TA-08849,SP-0029,25.4,3.05,104.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,C-1642,1.0,C-2032,1.0,,,,,,,,,,,,,2,2.0,11895.876202266774,,,,,,,,,,,0
TA-08850,SP-0029,9.52,1.65,127.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,C-1645,1.0,C-1869,1.0,,,,,,,,,,,,,2,2.0,2862.0494195834767,,,,,,,,,,,0
TA-08851,SP-0029,9.52,1.24,126.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2184.248841076069,,,,,,,,,,,0
TA-08852,SP-0029,9.52,1.24,132.0,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2288.26069065112,,,,,,,,,,,0
TA-08853,SP-0029,9.52,1.24,145.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2513.61969806373,,,,,,,,,,,0
TA-08854,SP-0029,9.52,1.24,148.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2565.625622851256,,,,,,,,,,,0
TA-08855,SP-0029,9.52,1.24,131.0,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2270.9253823886115,,,,,,,,,,,0
TA-08856,SP-0029,9.52,1.24,135.0,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2340.266615438645,,,,,,,,,,,0
TA-08857,SP-0029,9.52,1.24,152.0,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,2634.966855901289,,,,,,,,,,,0
TA-08858,SP-0029,9.52,1.24,185.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,3207.032028564069,,,,,,,,,,,0
TA-08859,SP-0029,9.52,1.24,183.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,1.0,C-1628,1.0,C-1638,1.0,,,,,,,,,,,3,3.0,3172.3614120390525,,,,,,,,,,,0
TA-08860,SP-0029,15.88,1.65,42.0,3,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,C-1623,1.0,C-1630,1.0,C-1640,1.0,,,,,,,,,,,3,3.0,1638.8298719028744,,,,,,,,,,,0
TA-08861,SP-0029,25.4,1.65,22.0,2,50.8,Y,Y,Y,Y,EF-003,EF-003,0,0,0,C-1625,2.0,C-1632,2.0,,,,,,,,,,,,,2,4.0,1401.2642062347393,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,,6
TA-08862,SP-0028,6.35,0.89,15.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,123.82862333481356,,,,,,,,,,,0
TA-08863,SP-0028,6.35,0.89,29.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,C-1620,2.0,C-1627,2.0,,,,,,,,,,,,,2,4.0,239.4020051139729,,,,,,,,,,,0
TA-08864,SP-0035,25.4,1.65,153.0,1,50.8,N,N,N,N,EF-018,EF-018,0,0,0,C-0444,2.0,C-0445,2.0,,,,,,,,,,,,,2,4.0,9745.155616087051,SP-0058,SP-0063,SP-0080,,,,,,,,3
TA-08865,SP-0035,25.4,1.65,46.0,1,50.8,N,N,N,N,EF-018,EF-018,0,0,0,C-0444,2.0,C-0445,2.0,,,,,,,,,,,,,2,4.0,2929.916067581728,SP-0063,SP-0080,,,,,,,,,2
TA-08866,SP-0029,12.7,1.24,157.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,,,3,3.0,3694.0957571172007,,,,,,,,,,,0
TA-08867,SP-0029,12.7,1.24,154.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,C-1622,1.0,C-1629,1.0,C-1639,1.0,,,,,,,,,,,3,3.0,3623.507940102223,,,,,,,,,,,0
