tube_assembly_id,quantity_range_min,quantity_range_max,price_band_count,bracket_yes_count,bracket_no_count
TA-10414,1,1,1,0,1
TA-10415,1,1,1,0,1
TA-10416,1,1,1,0,1
TA-10417,1,1,1,0,1
TA-10418,1,1,1,0,1
TA-10419,2,5,4,4,0
TA-10420,1,1,1,0,1
TA-10421,1,1,1,0,1
TA-10422,1,1,2,2,0
TA-10425,1,1,1,0,1
TA-10426,1,2,2,2,0
TA-10427,1,250,8,8,0
TA-10428,30,30,1,1,0
TA-10429,1,1,1,0,1
TA-10430,1,1,1,0,1
TA-10431,1,1,1,0,1
TA-10432,1,1,1,0,1
TA-10433,1,1,1,0,1
TA-10434,1,1,1,0,1
TA-10435,1,1,1,0,1
TA-10436,1,1,1,0,1
TA-10437,5,5,1,0,1
TA-10438,1,1,1,0,1
TA-10449,5,5,1,0,1
TA-10450,1,1,2,2,0
TA-10451,1,1,2,2,0
TA-10452,10,10,1,0,1
TA-10453,5,5,1,0,1
TA-10454,40,40,1,0,1
TA-10455,5,5,1,0,1
TA-10456,5,5,1,0,1
TA-10457,35,35,1,0,1
TA-10458,8,250,4,4,0
TA-10459,10,10,1,0,1
TA-10460,1,250,8,8,0
TA-10461,1,1,1,0,1
TA-10462,1,1,1,0,1
TA-10463,1,1,1,0,1
TA-10464,1,1,1,0,1
TA-10465,1,1,1,0,1
TA-10466,1,1,1,0,1
TA-10467,1,5,2,2,0
TA-10468,1,5,2,2,0
TA-10469,7,7,1,0,1
TA-10470,1,1,1,0,1
TA-10471,1,1,1,1,0
TA-10472,1,1,1,0,1
TA-10473,1,1,1,0,1
TA-10474,1,1,1,0,1
TA-10475,1,250,8,8,0
TA-10477,30,30,1,0,1
TA-10478,30,30,1,0,1
TA-10479,7,7,1,0,1
TA-10480,1,250,8,8,0
TA-10481,1,250,8,8,0
TA-10482,1,250,8,8,0
TA-10483,1,250,8,8,0
TA-10484,5,20,3,3,0
TA-10485,1,250,8,8,0
TA-10486,1,1,1,0,1
TA-10487,16,16,1,0,1
TA-10488,1,20,3,3,0
TA-10489,1,1,1,0,1
TA-10490,1,1,1,0,1
TA-10491,1,1,1,0,1
TA-10492,1,250,8,8,0
TA-10493,1,250,8,8,0
TA-10494,1,250,8,8,0
TA-10495,1,250,8,8,0
TA-10496,1,250,8,8,0
TA-10501,50,50,1,1,0
TA-10502,50,50,1,1,0
TA-10503,25,25,1,1,0
TA-10504,5,50,3,3,0
TA-10505,1,250,8,8,0
TA-10506,1,250,8,8,0
TA-10507,1,1,1,0,1
TA-10508,1,1,1,0,1
TA-10509,1,1,1,0,1
TA-10510,1,1,1,0,1
TA-10511,60,60,1,0,1
TA-10512,52,52,1,0,1
TA-10513,1,1,1,0,1
TA-10514,1,1,1,0,1
TA-10515,10,10,1,0,1
TA-10516,1,1,1,0,1
TA-10517,1,1,1,0,1
TA-10518,1,250,8,8,0
TA-10519,1,250,8,8,0
TA-10520,1,250,8,8,0
TA-10521,1,250,8,8,0
TA-10522,1,250,8,8,0
TA-10532,25,75,3,3,0
TA-10533,1,80,5,5,0
TA-10534,1,250,8,8,0
TA-10535,1,250,8,8,0
TA-10536,30,30,1,0,1
TA-10537,35,35,1,0,1
TA-10538,20,20,1,0,1
TA-10539,1,1,1,0,1
TA-10540,1,1,1,1,0
TA-10541,1,1,2,2,0
TA-10542,6,18,4,4,0
TA-10543,60,60,1,0,1
TA-10544,1,1,1,0,1
TA-10545,1,1,1,0,1
TA-10546,1,250,8,8,0
TA-10547,1,250,8,8,0
TA-10548,1,250,8,8,0
TA-10549,5,5,1,0,1
TA-10550,5,5,1,0,1
TA-10557,1,1,1,0,1
TA-10558,1,1,1,0,1
TA-10559,1,250,8,8,0
TA-10560,5,5,1,0,1
TA-10561,1,1,1,0,1
TA-10562,18,18,1,0,1
TA-10563,15,15,1,0,1
TA-10564,1,1,1,0,1
TA-10565,5,5,1,0,1
TA-10566,1,250,8,8,0
TA-10567,1,250,8,8,0
TA-10568,20,20,1,0,1
TA-10569,30,30,1,0,1
TA-10570,30,30,1,0,1
TA-10571,1,1,1,0,1
TA-10572,30,30,1,0,1
TA-10576,10,10,1,0,1
TA-10577,1,1,1,0,1
TA-10578,1,1,1,0,1
TA-10579,1,1,1,0,1
TA-10580,1,1,1,0,1
TA-10581,50,50,1,0,1
TA-10582,1,1,1,0,1
TA-10583,1,1,1,0,1
TA-10584,1,2,2,2,0
TA-10585,3,3,1,0,1
TA-10586,62,62,1,0,1
TA-10587,62,62,1,0,1
TA-10588,1,20,3,3,0
TA-10589,1,1,1,0,1
TA-10590,1,1,1,0,1
TA-10591,1,1,1,0,1
TA-10592,1,1,1,0,1
TA-10593,1,1,1,0,1
TA-10594,61,61,1,0,1
TA-10595,61,61,1,0,1
TA-10596,50,50,1,0,1
TA-10597,1,20,3,3,0
TA-10598,40,40,1,0,1
TA-10599,40,40,1,0,1
TA-10600,20,20,1,0,1
TA-10601,1,1,1,0,1
TA-10614,1,1,1,0,1
TA-10615,1,1,1,0,1
TA-10616,20,20,1,0,1
TA-10617,1,1,1,0,1
TA-10618,1,1,1,0,1
TA-10619,1,10,5,5,0
TA-10620,1,10,5,5,0
TA-10621,1,1,1,0,1
TA-10622,1,1,1,0,1
TA-10623,1,250,8,8,0
TA-10624,1,1,1,0,1
TA-10625,1,250,8,8,0
TA-10626,1,250,8,8,0
TA-10627,1,250,8,8,0
TA-10631,1,1,1,0,1
TA-10632,1,1,1,0,1
TA-10633,1,1,1,0,1
TA-10634,20,20,1,0,1
TA-10635,5,10,2,2,0
TA-10636,1,1,1,0,1
TA-10637,20,20,1,0,1
TA-10638,1,20,3,3,0
TA-10642,1,1,1,0,1
TA-10643,1,1,1,0,1
TA-10645,10,70,5,5,0
TA-10646,10,70,5,5,0
TA-10647,10,70,5,5,0
TA-10648,10,40,3,3,0
TA-10649,10,40,3,3,0
TA-10650,10,70,5,5,0
TA-10651,10,70,5,5,0
TA-10652,10,70,5,5,0
TA-10653,10,55,4,4,0
TA-10654,10,70,5,5,0
TA-10655,10,70,5,5,0
TA-10656,10,70,5,5,0
TA-10657,10,70,5,5,0
TA-10658,10,70,5,5,0
TA-10659,10,70,5,5,0
TA-10660,10,70,5,5,0
TA-10661,10,70,5,5,0
TA-10662,10,70,5,5,0
TA-10663,10,70,5,5,0
TA-10664,10,70,5,5,0
TA-10665,10,70,5,5,0
TA-10666,10,70,5,5,0
TA-10667,10,70,5,5,0
TA-10668,10,70,5,5,0
TA-10669,10,70,5,5,0
TA-10670,10,70,5,5,0
TA-10671,10,40,3,3,0
TA-10672,10,70,5,5,0
TA-10673,10,40,3,3,0
TA-10674,10,70,5,5,0
TA-10675,10,70,5,5,0
TA-10676,10,70,5,5,0
TA-10677,10,70,5,5,0
TA-10678,10,70,5,5,0
TA-10679,10,70,5,5,0
TA-10680,10,70,5,5,0
TA-10681,10,70,5,5,0
TA-10682,10,70,5,5,0
TA-10683,10,70,5,5,0
TA-10684,10,70,5,5,0
TA-10685,10,70,5,5,0
TA-10686,10,70,5,5,0
TA-10687,10,70,5,5,0
TA-10688,1,250,8,8,0
TA-10689,1,250,8,8,0
TA-10690,1,250,8,8,0
TA-10691,1,1,1,0,1
TA-10692,1,1,1,0,1
TA-10693,1,1,1,0,1
TA-10696,1,250,8,8,0
TA-10697,1,250,8,8,0
TA-10704,1,1,1,0,1
TA-10705,1,1,1,0,1
TA-10706,5,5,1,0,1
TA-10707,1,250,8,8,0
TA-10708,1,250,8,8,0
TA-10709,1,1,1,0,1
TA-10710,1,1,1,0,1
TA-10711,1,1,1,0,1
TA-10712,20,20,1,0,1
TA-10713,20,20,1,0,1
TA-10714,35,35,1,0,1
TA-10715,1,250,8,8,0
TA-10716,2,8,5,5,0
TA-10717,3,12,4,4,0
TA-10718,1,4,4,4,0
TA-10719,1,4,4,4,0
TA-10731,2,5,4,4,0
TA-10732,1,1,2,2,0
TA-10733,1,1,2,2,0
TA-10735,8,8,1,0,1
TA-10738,1,20,3,3,0
TA-10739,1,1,1,0,1
TA-10740,1,1,1,0,1
TA-10741,1,1,1,0,1
TA-10742,1,1,1,0,1
TA-10743,1,1,1,0,1
TA-10744,1,1,1,1,0
TA-10745,1,1,1,0,1
TA-10746,30,30,1,0,1
TA-10747,20,20,1,0,1
TA-10748,1,250,8,8,0
TA-10749,1,1,1,0,1
TA-10750,1,1,1,0,1
TA-10751,1,250,8,8,0
TA-10752,20,20,1,0,1
TA-10753,40,40,1,0,1
TA-10754,1,1,2,2,0
TA-10755,1,1,1,0,1
TA-10756,1,1,1,0,1
TA-10757,1,1,1,0,1
TA-10758,1,1,1,0,1
TA-10759,20,20,1,0,1
TA-10760,1,250,8,8,0
TA-10761,1,250,8,8,0
TA-10763,1,1,1,0,1
TA-10764,1,250,8,8,0
TA-10765,1,250,8,8,0
TA-10766,1,250,8,8,0
TA-10767,1,250,8,8,0
TA-10768,1,1,1,0,1
TA-10769,1,1,1,0,1
TA-10770,1,1,1,0,1
TA-10771,1,1,1,0,1
TA-10772,1,1,1,0,1
TA-10774,1,250,8,8,0
TA-10776,1,9,5,5,0
TA-10777,1,250,8,8,0
TA-10778,1,250,8,8,0
TA-10779,1,250,8,8,0
TA-10780,1,250,8,8,0
TA-10781,1,250,8,8,0
TA-10782,1,250,8,8,0
TA-10783,1,250,8,8,0
TA-10784,1,250,8,8,0
TA-10785,70,70,1,0,1
TA-10786,1,250,8,8,0
TA-10787,1,250,8,8,0
TA-10788,1,250,8,8,0
TA-10789,1,250,8,8,0
TA-10790,1,9,5,5,0
TA-10791,1,250,8,8,0
TA-10792,1,250,8,8,0
TA-10793,1,100,7,7,0
TA-10794,1,250,8,8,0
TA-10795,1,250,8,8,0
TA-10796,1,250,8,8,0
TA-10797,1,250,8,8,0
TA-10798,1,250,8,8,0
TA-10799,1,250,8,8,0
TA-10800,1,250,8,8,0
TA-10801,1,250,8,8,0
TA-10802,1,250,8,8,0
TA-10803,1,250,8,8,0
TA-10804,1,250,8,8,0
TA-10805,1,250,8,8,0
TA-10806,1,250,8,8,0
TA-10807,1,250,8,8,0
TA-10808,1,250,8,8,0
TA-10809,1,250,8,8,0
TA-10810,1,250,8,8,0
TA-10811,1,9,5,5,0
TA-10812,1,250,8,8,0
TA-10813,1,250,8,8,0
TA-10814,1,1,1,0,1
TA-10815,1,250,8,8,0
TA-10816,1,100,7,7,0
TA-10817,1,250,8,8,0
TA-10818,1,250,8,8,0
TA-10819,1,250,8,8,0
TA-10820,1,250,8,8,0
TA-10821,1,250,8,8,0
TA-10822,1,250,8,8,0
TA-10823,1,4,3,3,0
TA-10824,3,15,4,4,0
TA-10825,5,20,4,4,0
TA-10826,1,250,8,8,0
TA-10827,5,10,3,3,0
TA-10828,3,9,4,4,0
TA-10829,1,250,8,8,0
TA-10830,1,250,8,8,0
TA-10831,1,250,8,8,0
TA-10832,1,250,8,8,0
TA-10833,47,47,1,0,1
TA-10834,1,250,8,8,0
TA-10835,1,250,8,8,0
TA-10836,1,250,8,8,0
TA-10837,10,20,3,3,0
TA-10838,4,16,4,4,0
TA-10839,6,6,1,0,1
TA-10840,1,250,8,8,0
TA-10841,3,9,4,4,0
TA-10842,3,5,2,2,0
TA-10843,2,5,4,4,0
TA-10844,5,20,5,5,0
TA-10845,6,24,4,4,0
TA-10846,15,15,1,0,1
TA-10847,1,250,8,8,0
TA-10848,1,1,1,0,1
TA-10849,5,5,1,0,1
TA-10850,10,30,4,4,0
TA-10851,10,30,4,4,0
TA-10852,5,10,2,2,0
TA-10853,3,5,3,3,0
TA-10854,1,1,1,0,1
TA-10855,1,1,1,0,1
TA-10856,1,250,8,8,0
TA-10857,1,250,8,8,0
TA-10858,5,15,3,3,0
TA-10859,1,1,1,0,1
TA-10860,46,46,1,0,1
TA-10861,1,250,8,8,0
TA-10862,1,250,8,8,0
TA-10863,1,1,1,0,1
TA-10864,3,5,2,2,0
TA-10865,2,30,5,5,0
TA-10866,5,5,1,0,1
TA-10867,1,250,8,8,0
TA-10868,2,8,4,4,0
TA-10869,7,7,1,0,1
TA-10870,5,12,3,3,0
TA-10871,1,250,8,8,0
TA-10872,1,250,8,8,0
TA-10873,1,250,8,8,0
TA-10874,1,250,8,8,0
TA-10875,5,25,3,3,0
TA-10876,2,6,4,4,0
TA-10877,13,30,2,2,0
TA-10878,3,7,3,3,0
TA-10879,6,12,3,3,0
TA-10880,1,250,8,8,0
TA-10881,2,15,4,4,0
TA-10882,1,5,3,3,0
TA-10883,2,6,4,4,0
TA-10884,5,15,3,3,0
TA-10885,5,5,1,0,1
TA-10886,3,3,1,0,1
TA-10887,20,20,1,0,1
TA-10888,2,8,4,4,0
TA-10889,10,30,4,4,0
TA-10890,1,250,8,8,0
TA-10891,10,20,3,3,0
TA-10892,7,7,1,0,1
TA-10893,5,5,1,0,1
TA-10894,1,250,8,8,0
TA-10895,7,7,1,0,1
TA-10896,15,25,3,3,0
TA-10897,5,5,1,0,1
TA-10898,15,25,3,3,0
TA-10899,1,250,8,8,0
TA-10900,1,250,8,8,0
TA-10901,1,250,8,8,0
TA-10902,1,250,8,8,0
TA-10903,1,5,3,3,0
TA-10904,1,250,8,8,0
TA-10905,1,250,8,8,0
TA-10906,1,250,8,8,0
TA-10907,1,250,8,8,0
TA-10908,1,250,8,8,0
TA-10909,1,250,8,8,0
TA-10910,1,250,8,8,0
TA-10911,1,250,8,8,0
TA-10912,1,250,8,8,0
TA-10913,1,250,8,8,0
TA-10914,1,250,8,8,0
TA-10915,1,250,8,8,0
TA-10916,1,250,8,8,0
TA-10917,1,250,8,8,0
TA-10918,1,250,8,8,0
TA-10919,1,250,8,8,0
TA-10920,1,250,8,8,0
TA-10921,1,250,8,8,0
TA-10922,1,250,8,8,0
TA-10923,1,250,8,8,0
TA-10924,1,250,8,8,0
TA-10925,1,250,8,8,0
TA-10926,1,250,8,8,0
TA-10927,1,250,8,8,0
TA-10928,1,250,8,8,0
TA-10929,1,250,8,8,0
TA-10930,1,250,8,8,0
TA-10931,1,250,8,8,0
TA-10932,1,250,8,8,0
TA-10933,1,250,8,8,0
TA-10934,1,250,8,8,0
TA-10935,1,250,8,8,0
TA-10936,1,250,8,8,0
TA-10937,1,250,8,8,0
TA-10938,1,250,8,8,0
TA-10939,1,250,8,8,0
TA-10940,1,250,8,8,0
TA-10941,1,250,8,8,0
TA-10942,3,12,4,4,0
TA-10943,1,250,8,8,0
TA-10944,1,250,8,8,0
TA-10945,1,250,8,8,0
TA-10946,1,250,8,8,0
TA-10947,1,250,8,8,0
TA-10948,1,250,8,8,0
TA-10949,1,250,8,8,0
TA-10950,1,250,8,8,0
TA-10951,1,250,8,8,0
TA-10952,1,250,8,8,0
TA-10953,1,250,8,8,0
TA-10954,1,250,8,8,0
TA-10955,1,250,8,8,0
TA-10956,1,250,8,8,0
TA-10957,1,250,8,8,0
TA-10958,1,250,8,8,0
TA-10959,1,250,8,8,0
TA-10960,1,250,8,8,0
TA-10961,1,250,8,8,0
TA-10962,1,250,8,8,0
TA-10963,1,250,8,8,0
TA-10964,1,250,8,8,0
TA-10965,1,250,8,8,0
TA-10966,1,250,8,8,0
TA-10967,1,250,8,8,0
TA-10968,1,250,8,8,0
TA-10969,1,250,8,8,0
TA-10970,1,250,8,8,0
TA-10971,1,250,8,8,0
TA-10972,1,250,8,8,0
TA-10973,1,250,8,8,0
TA-10974,1,250,8,8,0
TA-10975,1,250,8,8,0
TA-10976,1,250,8,8,0
TA-10977,1,250,8,8,0
TA-10978,1,250,8,8,0
TA-10979,1,250,8,8,0
TA-10980,1,250,8,8,0
TA-10981,1,250,8,8,0
TA-10982,1,250,8,8,0
TA-10983,1,250,8,8,0
TA-10984,1,250,8,8,0
TA-10985,1,250,8,8,0
TA-10986,1,9,5,5,0
TA-10987,1,250,8,8,0
TA-10988,1,250,8,8,0
TA-10989,1,250,8,8,0
TA-10990,1,250,8,8,0
TA-10991,1,250,8,8,0
TA-10992,1,250,8,8,0
TA-10993,1,1,1,0,1
TA-10994,1,250,8,8,0
TA-10995,1,250,8,8,0
TA-10996,5,5,1,0,1
TA-10997,1,1,1,1,0
TA-10998,1,1,2,2,0
TA-10999,1,1,2,2,0
TA-11000,1,1,2,2,0
TA-11001,1,1,2,2,0
TA-11002,1,1,2,2,0
TA-11003,1,1,2,2,0
TA-11004,1,1,1,1,0
TA-11005,1,1,1,0,1
TA-11006,1,20,3,3,0
TA-11007,1,20,3,3,0
TA-11008,1,1,1,0,1
TA-11009,1,250,8,8,0
TA-11010,1,1,1,0,1
TA-11011,1,28,4,4,0
TA-11012,1,1,1,0,1
TA-11013,1,13,2,2,0
TA-11014,10,120,5,5,0
TA-11015,1,20,3,3,0
TA-11016,1,1,1,0,1
TA-11017,25,45,5,5,0
TA-11018,1,1,1,1,0
TA-11019,1,1,3,3,0
TA-11020,2,8,4,4,0
TA-11021,1,1,1,0,1
TA-11022,1,1,1,0,1
TA-11023,1,1,1,0,1
TA-11024,1,20,3,3,0
TA-11025,1,1,2,2,0
TA-11026,1,1,1,0,1
TA-11027,1,1,1,0,1
TA-11028,1,250,8,8,0
TA-11029,1,20,5,5,0
TA-11030,1,28,3,3,0
TA-11031,1,1,3,3,0
TA-11032,1,1,3,3,0
TA-11033,5,100,5,5,0
TA-11034,1,250,8,8,0
TA-11035,1,250,8,8,0
TA-11036,1,1,1,0,1
TA-11037,5,15,3,3,0
TA-11038,1,1,1,0,1
TA-11039,1,1,1,0,1
TA-11040,1,1,1,1,0
TA-11041,1,1,1,1,0
TA-11042,1,1,1,0,1
TA-11043,1,1,1,0,1
TA-11044,1,20,3,3,0
TA-11045,1,20,3,3,0
TA-11046,1,250,8,8,0
TA-11047,1,1,2,2,0
TA-11048,1,20,6,6,0
TA-11049,100,100,1,0,1
TA-11050,20,20,1,0,1
TA-11051,1,1,1,1,0
TA-11052,1,1,1,1,0
TA-11053,100,1000,4,4,0
TA-11054,1,250,8,8,0
TA-11055,1,1,1,1,0
TA-11056,1,1,1,1,0
TA-11057,1,1,2,2,0
TA-11058,1,1,2,2,0
TA-11059,1,1,1,0,1
TA-11060,1,1,1,1,0
TA-11061,1,1,1,0,1
TA-11062,1,1,2,2,0
TA-11063,3,9,4,4,0
TA-11064,1,1,1,0,1
TA-11065,1,1,1,0,1
TA-11066,1,1,1,1,0
TA-11067,1,250,8,8,0
TA-11068,24,48,3,3,0
TA-11069,20,60,5,5,0
TA-11070,1,250,8,8,0
TA-11071,3,50,8,8,0
TA-11072,1,5,5,5,0
TA-11073,1,1,1,1,0
TA-11074,1,250,8,8,0
TA-11075,15,35,3,3,0
TA-11076,1,250,8,8,0
TA-11077,10,10,1,0,1
TA-11078,10,10,1,0,1
TA-11079,1,1,1,0,1
TA-11080,1,1,1,0,1
TA-11081,10,10,1,0,1
TA-11082,10,10,1,0,1
TA-11083,1,250,8,8,0
TA-11085,1,250,8,8,0
TA-11086,1,250,8,8,0
TA-11087,1,250,8,8,0
TA-11088,1,250,8,8,0
TA-11089,1,250,8,8,0
TA-11090,1,250,8,8,0
TA-11091,1,1,1,0,1
TA-11092,1,1,1,0,1
TA-11093,1,1,1,0,1
TA-11094,1,1,1,0,1
TA-11095,1,1,1,0,1
TA-11096,1,1,1,0,1
TA-11097,1,1,1,0,1
TA-11098,1,1,1,0,1
TA-11099,1,1,1,0,1
TA-11100,1,1,1,0,1
TA-11101,1,20,3,3,0
TA-11102,1,1,1,0,1
TA-11103,1,1,1,0,1
TA-11104,1,1,2,2,0
TA-11105,1,1,1,0,1
TA-11106,30,30,1,0,1
TA-11107,30,30,1,0,1
TA-11108,1,1,1,0,1
TA-11109,1,20,3,3,0
TA-11110,1,20,3,3,0
TA-11111,1,20,3,3,0
TA-11112,1,20,3,3,0
TA-11113,1,20,3,3,0
TA-11114,1,1,1,0,1
TA-11115,1,1,1,0,1
TA-11116,1,1,1,0,1
TA-11117,1,1,1,0,1
TA-11118,1,1,1,1,0
TA-11119,1,1,1,1,0
TA-11120,1,1,1,1,0
TA-11121,1,1,2,2,0
TA-11122,1,1,1,0,1
TA-11123,1,1,1,0,1
TA-11124,1,1,1,0,1
TA-11125,1,1,1,0,1
TA-11126,1,1,1,0,1
TA-11127,1,1,1,0,1
TA-11128,25,25,1,0,1
TA-11129,25,25,1,0,1
TA-11130,1,1,1,0,1
TA-11131,1,1,1,1,0
TA-11132,1,1,1,1,0
TA-11133,3,12,4,4,0
TA-11134,3,12,4,4,0
TA-11135,4,4,1,0,1
TA-11136,5,5,1,0,1
TA-11148,1,20,3,3,0
TA-11149,1,1,1,0,1
TA-11150,1,1,1,0,1
TA-11151,10,10,1,0,1
TA-11152,3,20,4,4,0
TA-11153,5,20,3,3,0
TA-11154,1,20,3,3,0
TA-11155,10,10,1,0,1
TA-11156,15,60,4,4,0
TA-11157,25,75,3,3,0
TA-11158,1,1,1,0,1
TA-11159,1,1,1,0,1
TA-11160,1,1,1,0,1
TA-11161,30,30,1,0,1
TA-11162,1,1,1,0,1
TA-11163,1,1,1,0,1
TA-11164,1,1,1,0,1
TA-11165,1,1,1,0,1
TA-11166,1,1,1,0,1
TA-11167,3,3,1,0,1
TA-11168,1,1,1,0,1
TA-11169,1,20,3,3,0
TA-11170,1,20,3,3,0
TA-11171,1,1,1,0,1
TA-11172,1,1,1,0,1
TA-11173,1,1,1,0,1
TA-11174,1,1,1,0,1
TA-11175,1,1,1,0,1
TA-11176,1,1,1,0,1
TA-11177,1,1,1,0,1
TA-11178,1,1,1,0,1
TA-11179,1,1,1,0,1
TA-11180,1,4,4,4,0
TA-11181,40,40,1,0,1
TA-11182,20,20,1,0,1
TA-11183,20,20,1,0,1
TA-11184,20,20,1,0,1
TA-11185,20,20,1,0,1
TA-11186,20,20,1,0,1
TA-11187,20,20,1,0,1
TA-11188,1,20,3,3,0
TA-11189,1,1,1,0,1
TA-11190,1,1,1,0,1
TA-11191,1,1,1,0,1
TA-11192,1,20,3,3,0
TA-11193,1,20,3,3,0
TA-11194,1,1,1,0,1
TA-11195,600,600,1,0,1
TA-11196,2,8,4,4,0
TA-11197,3,9,4,4,0
TA-11198,4,18,4,4,0
TA-11199,6,24,4,4,0
TA-11201,1,1,1,0,1
TA-11202,3,3,1,0,1
TA-11203,1,1,1,0,1
TA-11204,1,1,1,0,1
TA-11205,5,5,1,0,1
TA-11206,1,4,4,4,0
TA-11207,1,1,1,0,1
TA-11208,1,1,1,0,1
TA-11209,30,30,1,0,1
TA-11210,1,1,1,0,1
TA-11211,1,1,1,0,1
TA-11212,1,1,1,0,1
TA-11213,1,1,1,0,1
TA-11217,1,15,4,4,0
TA-11218,2,2,1,0,1
TA-11219,1,1,1,0,1
TA-11220,3,12,4,4,0
TA-11221,1,1,1,0,1
TA-11222,1,20,3,3,0
TA-11228,1,1,1,0,1
TA-11229,1,1,1,1,0
TA-11230,1,1,1,0,1
TA-11231,1,1,1,0,1
TA-11232,1,1,1,0,1
TA-11233,5,5,1,0,1
TA-11234,61,61,1,0,1
TA-11238,100,200,2,2,0
TA-11239,10,10,1,0,1
TA-11240,10,10,1,0,1
TA-11241,10,10,1,0,1
TA-11242,10,10,1,0,1
TA-11243,10,10,1,0,1
TA-11244,1,1,1,0,1
TA-11245,40,40,1,0,1
TA-11246,1,1,1,0,1
TA-11247,1,1,1,0,1
TA-11248,1,1,1,1,0
TA-11250,8,8,1,0,1
TA-11251,8,75,6,6,0
TA-11252,35,35,1,0,1
TA-11253,35,35,1,0,1
TA-11254,1,1,1,0,1
TA-11255,1,5,5,5,0
TA-11256,1,1,1,0,1
TA-11257,1,1,1,0,1
TA-11258,1,1,1,0,1
TA-11259,1,1,1,0,1
TA-11260,1,1,1,0,1
TA-11261,1,1,1,0,1
TA-11262,1,1,1,0,1
TA-11263,1,1,1,0,1
TA-11264,1,1,1,0,1
TA-11265,1,1,1,0,1
TA-11266,1,1,2,2,0
TA-11267,4,16,4,4,0
TA-11268,1,1,1,0,1
TA-11271,10,60,5,5,0
TA-11272,1,20,3,3,0
TA-11273,1,20,3,3,0
TA-11274,1,1,1,0,1
TA-11275,1,1,1,0,1
TA-11276,5,5,1,0,1
TA-11277,5,5,1,0,1
TA-11278,1,250,8,8,0
TA-11279,5,20,4,4,0
TA-11280,1,250,8,8,0
TA-11281,1,250,8,8,0
TA-11283,1,1,1,1,0
TA-11284,1,1,2,2,0
TA-11285,1,1,2,2,0
TA-11286,1,1,1,0,1
TA-11287,1,1,1,0,1
TA-11288,1,1,1,0,1
TA-11289,1,1,1,0,1
TA-11290,1,1,1,0,1
TA-11294,1,1,1,0,1
TA-11295,50,80,2,2,0
TA-11296,10,10,1,0,1
TA-11297,1,20,3,3,0
TA-11298,1,20,3,3,0
TA-11299,1,20,3,3,0
TA-11300,1,1,1,0,1
TA-11301,1,1,1,0,1
TA-11302,1,1,1,0,1
TA-11303,1,1,1,0,1
TA-11306,1,1,1,0,1
TA-11307,1,10,5,5,0
TA-11308,1,10,5,5,0
TA-11309,1,20,3,3,0
TA-11310,2,2,1,0,1
TA-11311,1,20,3,3,0
TA-11312,1,1,1,0,1
TA-11313,1,1,1,0,1
TA-11314,1,1,1,1,0
TA-11315,5,5,1,0,1
TA-11316,1,1,1,0,1
TA-11317,1,20,3,3,0
TA-11318,1,20,3,3,0
TA-11321,160,160,1,0,1
TA-11322,100,100,1,0,1
TA-11323,1,1,1,0,1
TA-11324,5,20,3,3,0
TA-11325,1,20,3,3,0
TA-11326,1,20,3,3,0
TA-11327,1,20,3,3,0
TA-11328,1,1,1,0,1
TA-11329,1,1,1,0,1
TA-11331,1,1,1,0,1
TA-11332,1,1,1,0,1
TA-11333,15,15,1,0,1
TA-11334,20,20,1,0,1
TA-11335,1,1,2,2,0
TA-11336,1,1,1,0,1
TA-11337,35,35,1,0,1
TA-11338,6,24,4,4,0
TA-11339,1,1,1,0,1
TA-11340,20,20,1,0,1
TA-11341,1,1,1,0,1
TA-11342,35,35,1,0,1
TA-11343,1,20,3,3,0
TA-11344,1,20,3,3,0
TA-11345,1,20,3,3,0
TA-11346,1,20,3,3,0
TA-11347,1,20,3,3,0
TA-11348,10,40,4,4,0
TA-11349,1,20,3,3,0
TA-11350,1,20,3,3,0
TA-11351,25,25,1,0,1
TA-11352,25,25,1,0,1
TA-11353,50,50,1,0,1
TA-11354,1,50,8,8,0
TA-11355,1,1,1,0,1
TA-11356,5,5,1,0,1
TA-11357,1,20,3,3,0
TA-11358,5,10,2,2,0
TA-11359,2,5,4,4,0
TA-11360,1,20,3,3,0
TA-11361,10,10,1,0,1
TA-11362,100,100,1,0,1
TA-11363,1,1,1,0,1
TA-11364,1,1,1,0,1
TA-11365,1,1,1,0,1
TA-11366,2,5,4,4,0
TA-11367,1,1,1,0,1
TA-11368,1,1,1,0,1
TA-11369,1,1,1,0,1
TA-11370,1,1,1,0,1
TA-11372,1,250,8,8,0
TA-11373,5,5,1,0,1
TA-11374,2,2,1,0,1
TA-11375,1,1,1,0,1
TA-11376,5,5,1,0,1
TA-11377,1,7,3,3,0
TA-11378,1,1,1,0,1
TA-11379,1,1,2,2,0
TA-11380,1,1,1,0,1
TA-11381,1,1,1,0,1
TA-11382,1,1,1,0,1
TA-11383,1,20,3,3,0
TA-11384,1,20,3,3,0
TA-11385,1,20,3,3,0
TA-11386,1,1,1,0,1
TA-11390,1,20,3,3,0
TA-11391,1,1,1,0,1
TA-11392,1,1,1,0,1
TA-11393,5,5,1,0,1
TA-11394,40,40,1,0,1
TA-11395,5,5,1,0,1
TA-11396,5,5,1,0,1
TA-11397,1,1,1,0,1
TA-11398,1,1,1,0,1
TA-11399,1,20,3,3,0
TA-11401,1,20,3,3,0
TA-11402,1,20,3,3,0
TA-11403,1,1,1,0,1
TA-11404,1,1,1,0,1
