tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-10792,S-0066,2013-06-01,0,0,Yes,10,3.369073519
TA-10792,S-0066,2013-06-01,0,0,Yes,25,2.222865187
TA-10792,S-0066,2013-06-01,0,0,Yes,50,1.905710454
TA-10792,S-0066,2013-06-01,0,0,Yes,100,1.766607502
TA-10792,S-0066,2013-06-01,0,0,Yes,250,1.680363671
TA-10794,S-0066,2013-06-01,0,0,Yes,1,20.5343779
TA-10794,S-0066,2013-06-01,0,0,Yes,2,10.96965886
TA-10794,S-0066,2013-06-01,0,0,Yes,5,5.230271028
TA-10794,S-0066,2013-06-01,0,0,Yes,10,3.316214397
TA-10794,S-0066,2013-06-01,0,0,Yes,25,2.170006065
TA-10794,S-0066,2013-06-01,0,0,Yes,50,1.852851332
TA-10794,S-0066,2013-06-01,0,0,Yes,100,1.713748379
TA-10794,S-0066,2013-06-01,0,0,Yes,250,1.627504549
TA-10796,S-0066,2013-09-01,0,0,Yes,1,17.39065117
TA-10796,S-0066,2013-09-01,0,0,Yes,2,9.495167563
TA-10796,S-0066,2013-09-01,0,0,Yes,5,4.757320988
TA-10796,S-0066,2013-09-01,0,0,Yes,10,3.177111444
TA-10796,S-0066,2013-09-01,0,0,Yes,25,2.231211364
TA-10796,S-0066,2013-09-01,0,0,Yes,50,1.980826049
TA-10796,S-0066,2013-09-01,0,0,Yes,100,1.872325746
TA-10796,S-0066,2013-09-01,0,0,Yes,250,1.808338387
TA-10799,S-0066,2013-11-02,1,0,Yes,1,21.01289206
TA-10799,S-0066,2013-11-02,1,0,Yes,2,11.44817302
TA-10799,S-0066,2013-11-02,1,0,Yes,5,5.711567245
TA-10799,S-0066,2013-11-02,1,0,Yes,10,3.797510614
TA-10799,S-0066,2013-11-02,1,0,Yes,25,2.648520223
TA-10799,S-0066,2013-11-02,1,0,Yes,50,2.334147549
TA-10799,S-0066,2013-11-02,1,0,Yes,100,2.192262537
TA-10799,S-0066,2013-11-02,1,0,Yes,250,2.108800766
TA-10800,S-0066,2013-07-21,0,0,Yes,1,20.95168676
TA-10800,S-0066,2013-07-21,0,0,Yes,2,11.38696772
TA-10800,S-0066,2013-07-21,0,0,Yes,5,5.647579887
TA-10800,S-0066,2013-07-21,0,0,Yes,10,3.733523255
TA-10800,S-0066,2013-07-21,0,0,Yes,25,2.587314924
TA-10800,S-0066,2013-07-21,0,0,Yes,50,2.270160191
TA-10800,S-0066,2013-07-21,0,0,Yes,100,2.128275179
TA-10800,S-0066,2013-07-21,0,0,Yes,250,2.044813407
TA-10801,S-0066,2013-09-01,0,0,Yes,1,20.87378911
TA-10801,S-0066,2013-09-01,0,0,Yes,2,11.30907007
TA-10801,S-0066,2013-09-01,0,0,Yes,5,5.572464292
TA-10801,S-0066,2013-09-01,0,0,Yes,10,3.658407661
TA-10801,S-0066,2013-09-01,0,0,Yes,25,2.512199329
TA-10801,S-0066,2013-09-01,0,0,Yes,50,2.195044596
TA-10801,S-0066,2013-09-01,0,0,Yes,100,2.053159584
TA-10801,S-0066,2013-09-01,0,0,Yes,250,1.969697813
TA-10802,S-0066,2013-06-01,0,0,Yes,1,20.83205822
TA-10802,S-0066,2013-06-01,0,0,Yes,2,11.26733918
TA-10802,S-0066,2013-06-01,0,0,Yes,5,5.527951347
TA-10802,S-0066,2013-06-01,0,0,Yes,10,3.616676775
TA-10802,S-0066,2013-06-01,0,0,Yes,25,2.467686384
TA-10802,S-0066,2013-06-01,0,0,Yes,50,2.153313711
TA-10802,S-0066,2013-06-01,0,0,Yes,100,2.011428699
TA-10802,S-0066,2013-06-01,0,0,Yes,250,1.925184868
TA-10804,S-0066,2013-07-07,0,0,Yes,1,20.66513468
TA-10804,S-0066,2013-07-07,0,0,Yes,2,11.10041564
TA-10804,S-0066,2013-07-07,0,0,Yes,5,5.363809863
TA-10804,S-0066,2013-07-07,0,0,Yes,10,3.449753231
TA-10804,S-0066,2013-07-07,0,0,Yes,25,2.300762841
TA-10804,S-0066,2013-07-07,0,0,Yes,50,1.986390167
TA-10804,S-0066,2013-07-07,0,0,Yes,100,1.844505155
TA-10804,S-0066,2013-07-07,0,0,Yes,250,1.761043383
TA-10805,S-0066,2013-07-07,0,0,Yes,1,21.01011
TA-10805,S-0066,2013-07-07,0,0,Yes,2,11.44539096
TA-10805,S-0066,2013-07-07,0,0,Yes,5,5.706003127
TA-10805,S-0066,2013-07-07,0,0,Yes,10,3.791946495
TA-10805,S-0066,2013-07-07,0,0,Yes,25,2.645738164
TA-10805,S-0066,2013-07-07,0,0,Yes,50,2.328583431
TA-10805,S-0066,2013-07-07,0,0,Yes,100,2.189480478
TA-10805,S-0066,2013-07-07,0,0,Yes,250,2.103236648
TA-10809,S-0066,2013-03-24,0,0,Yes,1,27.37546113
TA-10809,S-0066,2013-03-24,0,0,Yes,2,17.1847788
TA-10809,S-0066,2013-03-24,0,0,Yes,5,11.06981299
TA-10809,S-0066,2013-03-24,0,0,Yes,10,9.030563701
TA-10809,S-0066,2013-03-24,0,0,Yes,25,7.809239775
TA-10809,S-0066,2013-03-24,0,0,Yes,50,7.46704651
TA-10809,S-0066,2013-03-24,0,0,Yes,100,7.314033262
TA-10809,S-0066,2013-03-24,0,0,Yes,250,7.222225313
TA-10810,S-0066,2013-09-01,0,0,Yes,1,24.61009442
TA-10810,S-0066,2013-09-01,0,0,Yes,2,15.04537538
TA-10810,S-0066,2013-09-01,0,0,Yes,5,9.308769607
TA-10810,S-0066,2013-09-01,0,0,Yes,10,7.394712975
TA-10810,S-0066,2013-09-01,0,0,Yes,25,6.245722584
TA-10810,S-0066,2013-09-01,0,0,Yes,50,5.931349911
TA-10810,S-0066,2013-09-01,0,0,Yes,100,5.789464899
TA-10810,S-0066,2013-09-01,0,0,Yes,250,5.706003127
TA-10811,S-0066,2008-01-01,4,0,Yes,1,107.3429667
TA-10811,S-0066,2008-01-01,4,0,Yes,3,37.78314406
TA-10811,S-0066,2008-01-01,4,0,Yes,5,23.87563083
TA-10811,S-0066,2008-01-01,4,0,Yes,7,17.91089621
TA-10811,S-0066,2008-01-01,4,0,Yes,9,14.59746387
TA-10813,S-0066,2013-09-01,0,0,Yes,1,29.17545334
TA-10813,S-0066,2013-09-01,0,0,Yes,2,17.31553557
TA-10813,S-0066,2013-09-01,0,0,Yes,5,10.1990285
TA-10813,S-0066,2013-09-01,0,0,Yes,10,7.825932129
TA-10813,S-0066,2013-09-01,0,0,Yes,25,6.40429995
TA-10813,S-0066,2013-09-01,0,0,Yes,50,5.995337269
TA-10813,S-0066,2013-09-01,0,0,Yes,100,5.808939312
TA-10813,S-0066,2013-09-01,0,0,Yes,250,5.694874891
TA-10816,S-0066,2014-02-01,1,0,Yes,1,21.34673915
TA-10816,S-0066,2014-02-01,1,0,Yes,2,11.78202011
TA-10816,S-0066,2014-02-01,1,0,Yes,5,6.042632273
TA-10816,S-0066,2014-02-01,1,0,Yes,10,4.128575641
TA-10816,S-0066,2014-02-01,1,0,Yes,25,2.98236731
TA-10816,S-0066,2014-02-01,1,0,Yes,50,2.665212577
TA-10816,S-0066,2014-02-01,1,0,Yes,100,2.523327565
TA-10817,S-0066,2013-11-02,1,0,Yes,1,27.86788558
TA-10817,S-0066,2013-11-02,1,0,Yes,2,16.00796782
TA-10817,S-0066,2013-11-02,1,0,Yes,5,8.891460748
TA-10817,S-0066,2013-11-02,1,0,Yes,10,6.518364372
TA-10817,S-0066,2013-11-02,1,0,Yes,25,5.096732193
TA-10817,S-0066,2013-11-02,1,0,Yes,50,4.687769512
TA-10817,S-0066,2013-11-02,1,0,Yes,100,4.501371555
TA-10817,S-0066,2013-11-02,1,0,Yes,250,4.390089193
TA-10818,S-0066,2013-12-02,1,0,Yes,1,21.9615742
TA-10818,S-0066,2013-12-02,1,0,Yes,2,12.39685516
TA-10818,S-0066,2013-12-02,1,0,Yes,5,6.660249384
TA-10818,S-0066,2013-12-02,1,0,Yes,10,4.746192752
TA-10818,S-0066,2013-12-02,1,0,Yes,25,3.597202361
TA-10818,S-0066,2013-12-02,1,0,Yes,50,3.282829688
TA-10818,S-0066,2013-12-02,1,0,Yes,100,3.140944676
TA-10818,S-0066,2013-12-02,1,0,Yes,250,3.057482904
TA-10820,S-0066,2013-05-01,0,0,Yes,1,23.71983552
TA-10820,S-0066,2013-05-01,0,0,Yes,2,14.15511648
TA-10820,S-0066,2013-05-01,0,0,Yes,5,8.415728649
TA-10820,S-0066,2013-05-01,0,0,Yes,10,6.501672017
TA-10820,S-0066,2013-05-01,0,0,Yes,25,5.355463686
TA-10820,S-0066,2013-05-01,0,0,Yes,50,5.038308953
TA-10820,S-0066,2013-05-01,0,0,Yes,100,4.896423941
TA-10820,S-0066,2013-05-01,0,0,Yes,250,4.81296217
TA-10822,S-0066,2013-08-11,0,0,Yes,1,21.41072651
TA-10822,S-0066,2013-08-11,0,0,Yes,2,11.84600747
TA-10822,S-0066,2013-08-11,0,0,Yes,5,6.106619631
TA-10822,S-0066,2013-08-11,0,0,Yes,10,4.192563
TA-10822,S-0066,2013-08-11,0,0,Yes,25,3.046354668
TA-10822,S-0066,2013-08-11,0,0,Yes,50,2.729199935
TA-10822,S-0066,2013-08-11,0,0,Yes,100,2.587314924
TA-10822,S-0066,2013-08-11,0,0,Yes,250,2.503853152
TA-10823,S-0014,2003-10-30,0,0,Yes,1,57.78336663
TA-10823,S-0014,2003-10-30,0,0,Yes,2,40.39549752
TA-10823,S-0014,2003-10-30,0,0,Yes,4,31.70156296
TA-10824,S-0066,2012-03-14,5,0,Yes,3,76.1115717
TA-10824,S-0066,2012-03-14,5,0,Yes,5,61.01890131
TA-10824,S-0066,2012-03-14,5,0,Yes,10,50.18556334
TA-10824,S-0066,2012-03-14,5,0,Yes,15,46.57445068
TA-10825,S-0058,2014-06-03,18,0,Yes,5,9.612014044
TA-10825,S-0058,2014-06-03,18,0,Yes,10,6.223466112
TA-10825,S-0058,2014-06-03,18,0,Yes,15,4.801833933
TA-10825,S-0058,2014-06-03,18,0,Yes,20,4.178652704
TA-10826,S-0066,2013-04-14,0,0,Yes,1,20.61783968
TA-10826,S-0066,2013-04-14,0,0,Yes,2,11.05312064
TA-10826,S-0066,2013-04-14,0,0,Yes,5,5.316514859
TA-10826,S-0066,2013-04-14,0,0,Yes,10,3.402458227
TA-10826,S-0066,2013-04-14,0,0,Yes,25,2.253467837
TA-10826,S-0066,2013-04-14,0,0,Yes,50,1.939095163
TA-10826,S-0066,2013-04-14,0,0,Yes,100,1.797210151
TA-10826,S-0066,2013-04-14,0,0,Yes,250,1.713748379
TA-10829,S-0066,2013-08-01,0,0,Yes,1,21.43576504
TA-10829,S-0066,2013-08-01,0,0,Yes,2,11.871046
TA-10829,S-0066,2013-08-01,0,0,Yes,5,6.134440222
TA-10829,S-0066,2013-08-01,0,0,Yes,10,4.22038359
TA-10829,S-0066,2013-08-01,0,0,Yes,25,3.0713932
TA-10829,S-0066,2013-08-01,0,0,Yes,50,2.757020526
TA-10829,S-0066,2013-08-01,0,0,Yes,100,2.615135514
TA-10829,S-0066,2013-08-01,0,0,Yes,250,2.531673742
TA-10832,S-0066,2013-08-01,0,0,Yes,1,22.03668979
TA-10832,S-0066,2013-08-01,0,0,Yes,2,12.47197075
TA-10832,S-0066,2013-08-01,0,0,Yes,5,6.732582919
TA-10832,S-0066,2013-08-01,0,0,Yes,10,4.818526288
TA-10832,S-0066,2013-08-01,0,0,Yes,25,3.672317956
TA-10832,S-0066,2013-08-01,0,0,Yes,50,3.355163223
TA-10832,S-0066,2013-08-01,0,0,Yes,100,3.213278211
TA-10832,S-0066,2013-08-01,0,0,Yes,250,3.12981644
TA-10834,S-0066,2013-08-11,0,0,Yes,1,23.24966754
TA-10834,S-0066,2013-08-11,0,0,Yes,2,13.6849485
TA-10834,S-0066,2013-08-11,0,0,Yes,5,7.945560668
TA-10834,S-0066,2013-08-11,0,0,Yes,10,6.034286096
TA-10834,S-0066,2013-08-11,0,0,Yes,25,4.885295705
TA-10834,S-0066,2013-08-11,0,0,Yes,50,4.570923032
TA-10834,S-0066,2013-08-11,0,0,Yes,100,4.42903802
TA-10834,S-0066,2013-08-11,0,0,Yes,250,4.342794189
TA-10836,S-0066,2013-09-01,0,0,Yes,1,24.43760676
TA-10836,S-0066,2013-09-01,0,0,Yes,2,14.24692443
TA-10836,S-0066,2013-09-01,0,0,Yes,5,8.134740684
TA-10836,S-0066,2013-09-01,0,0,Yes,10,6.095491395
TA-10836,S-0066,2013-09-01,0,0,Yes,25,4.874167469
TA-10836,S-0066,2013-09-01,0,0,Yes,50,4.531974205
TA-10836,S-0066,2013-09-01,0,0,Yes,100,4.378960957
TA-10836,S-0066,2013-09-01,0,0,Yes,250,4.287153008
TA-10840,S-0066,2013-04-07,0,0,Yes,1,31.6514859
TA-10840,S-0066,2013-04-07,0,0,Yes,2,19.79156814
TA-10840,S-0066,2013-04-07,0,0,Yes,5,12.67506107
TA-10840,S-0066,2013-04-07,0,0,Yes,10,10.30474675
TA-10840,S-0066,2013-04-07,0,0,Yes,25,8.880332512
TA-10840,S-0066,2013-04-07,0,0,Yes,50,8.47136983
TA-10840,S-0066,2013-04-07,0,0,Yes,100,8.284971873
TA-10840,S-0066,2013-04-07,0,0,Yes,250,8.173689511
TA-10841,S-0064,2013-12-12,5,0,Yes,3,34.32782671
TA-10841,S-0064,2013-12-12,5,0,Yes,5,24.77423591
TA-10841,S-0064,2013-12-12,5,0,Yes,7,20.67904497
TA-10841,S-0064,2013-12-12,5,0,Yes,9,18.40332067
TA-10846,S-0058,2013-03-11,1,15,No,15,6.340312592
TA-10850,S-0058,2011-12-29,14,0,Yes,10,10.1517335
TA-10850,S-0058,2011-12-29,14,0,Yes,15,8.41294659
TA-10850,S-0058,2011-12-29,14,0,Yes,20,7.508777396
TA-10850,S-0058,2011-12-29,14,0,Yes,30,6.674159679
TA-10853,S-0064,2011-07-20,4,0,Yes,3,33.73246607
TA-10853,S-0064,2011-07-20,4,0,Yes,4,27.51178202
TA-10853,S-0064,2011-07-20,4,0,Yes,5,23.77825876
TA-10854,S-0013,2007-07-20,12,1,No,1,9.709386111
TA-10855,S-0064,2003-08-01,41,1,No,1,10.54956795
TA-10858,S-0058,2013-04-02,11,0,Yes,5,10.2129388
TA-10858,S-0058,2013-04-02,11,0,Yes,10,6.735364978
TA-10858,S-0058,2013-04-02,11,0,Yes,15,5.46118193
TA-10860,S-0013,2011-05-01,37,46,No,46,8.602126606
TA-10861,S-0066,2013-09-01,0,0,Yes,1,31.10620232
TA-10861,S-0066,2013-09-01,0,0,Yes,2,19.24628456
TA-10861,S-0066,2013-09-01,0,0,Yes,5,12.12977749
TA-10861,S-0066,2013-09-01,0,0,Yes,10,9.756681115
TA-10861,S-0066,2013-09-01,0,0,Yes,25,8.335048936
TA-10861,S-0066,2013-09-01,0,0,Yes,50,7.926086255
TA-10861,S-0066,2013-09-01,0,0,Yes,100,7.739688298
TA-10861,S-0066,2013-09-01,0,0,Yes,250,7.625623877
TA-10863,S-0058,2009-11-17,5,1,No,1,10.38542646
TA-10867,S-0066,2013-08-01,0,0,Yes,1,21.61103476
TA-10867,S-0066,2013-08-01,0,0,Yes,2,12.04631572
TA-10867,S-0066,2013-08-01,0,0,Yes,5,6.306927883
TA-10867,S-0066,2013-08-01,0,0,Yes,10,4.395653311
TA-10867,S-0066,2013-08-01,0,0,Yes,25,3.24666292
TA-10867,S-0066,2013-08-01,0,0,Yes,50,2.932290247
TA-10867,S-0066,2013-08-01,0,0,Yes,100,2.790405235
TA-10867,S-0066,2013-08-01,0,0,Yes,250,2.706943463
TA-10868,S-0064,2013-11-11,4,0,Yes,2,41.05484551
TA-10868,S-0064,2013-11-11,4,0,Yes,4,21.58043211
TA-10868,S-0064,2013-11-11,4,0,Yes,6,15.29854276
TA-10868,S-0064,2013-11-11,4,0,Yes,8,12.65836871
TA-10870,S-0058,2012-05-30,14,0,Yes,5,11.36192919
TA-10870,S-0058,2012-05-30,14,0,Yes,10,8.023458322
TA-10870,S-0058,2012-05-30,14,0,Yes,12,7.5560724
TA-10871,S-0066,2013-09-01,0,0,Yes,1,24.45429912
TA-10871,S-0066,2013-09-01,0,0,Yes,2,14.26361679
TA-10871,S-0066,2013-09-01,0,0,Yes,5,8.151433039
TA-10871,S-0066,2013-09-01,0,0,Yes,10,6.112183749
TA-10871,S-0066,2013-09-01,0,0,Yes,25,4.888077764
TA-10871,S-0066,2013-09-01,0,0,Yes,50,4.548666559
TA-10871,S-0066,2013-09-01,0,0,Yes,100,4.395653311
TA-10871,S-0066,2013-09-01,0,0,Yes,250,4.301063303
TA-10872,S-0066,2013-09-01,0,0,Yes,1,29.28951776
TA-10872,S-0066,2013-09-01,0,0,Yes,2,17.4296
TA-10872,S-0066,2013-09-01,0,0,Yes,5,10.31309293
TA-10872,S-0066,2013-09-01,0,0,Yes,10,7.93999655
TA-10872,S-0066,2013-09-01,0,0,Yes,25,6.518364372
TA-10872,S-0066,2013-09-01,0,0,Yes,50,6.10940169
TA-10872,S-0066,2013-09-01,0,0,Yes,100,5.923003734
TA-10872,S-0066,2013-09-01,0,0,Yes,250,5.811721371
TA-10875,S-0058,2008-07-30,187,0,Yes,5,8.513100716
TA-10875,S-0058,2008-07-30,187,0,Yes,8,6.126094045
TA-10875,S-0058,2008-07-30,187,0,Yes,25,3.741869432
TA-10876,S-0058,2013-11-08,10,0,Yes,2,23.3748602
TA-10876,S-0058,2013-11-08,10,0,Yes,3,16.9399576
TA-10876,S-0058,2013-11-08,10,0,Yes,5,11.37583949
TA-10876,S-0058,2013-11-08,10,0,Yes,6,10.16007968
TA-10882,S-0058,2013-11-15,4,0,Yes,1,63.25567679
TA-10882,S-0058,2013-11-15,4,0,Yes,2,36.73987191
TA-10882,S-0058,2013-11-15,4,0,Yes,5,19.54396488
TA-10883,S-0064,2014-01-02,2,0,Yes,2,70.62813329
TA-10883,S-0064,2014-01-02,2,0,Yes,4,46.55219421
TA-10883,S-0064,2014-01-02,2,0,Yes,5,40.63475459
TA-10883,S-0064,2014-01-02,2,0,Yes,6,35.2598165
TA-10885,S-0013,2011-05-01,130,5,No,5,22.36497276
TA-10886,S-0013,2014-01-15,4,3,No,3,18.06947358
TA-10889,S-0058,2014-06-03,25,0,Yes,10,11.23117242
TA-10889,S-0058,2014-06-03,25,0,Yes,15,10.01263055
TA-10889,S-0058,2014-06-03,25,0,Yes,20,9.439526382
TA-10889,S-0058,2014-06-03,25,0,Yes,30,8.888678689
TA-10891,S-0058,2011-08-05,22,0,Yes,10,18.3532436
TA-10891,S-0058,2011-08-05,22,0,Yes,15,15.92450605
TA-10891,S-0058,2011-08-05,22,0,Yes,20,14.7115283
TA-10892,S-0013,2011-05-01,472,7,No,7,8.604908665
TA-10893,S-0013,2011-05-01,472,5,No,5,6.99687853
TA-10894,S-0066,2013-09-01,0,0,Yes,1,32.09383329
TA-10894,S-0066,2013-09-01,0,0,Yes,2,20.23391553
TA-10894,S-0066,2013-09-01,0,0,Yes,5,13.11740846
TA-10894,S-0066,2013-09-01,0,0,Yes,10,10.74431208
TA-10894,S-0066,2013-09-01,0,0,Yes,25,9.322679902
TA-10894,S-0066,2013-09-01,0,0,Yes,50,8.91371722
TA-10894,S-0066,2013-09-01,0,0,Yes,100,8.727319264
TA-10894,S-0066,2013-09-01,0,0,Yes,250,8.616036901
TA-10895,S-0013,2011-05-01,0,7,No,7,37.96954202
TA-10897,S-0013,2013-01-18,81,5,No,5,10.76935061
TA-10898,S-0058,2007-12-05,184,0,Yes,15,12.55821459
TA-10898,S-0058,2007-12-05,184,0,Yes,20,11.32854448
TA-10898,S-0058,2007-12-05,184,0,Yes,25,10.59129883
TA-10900,S-0066,2013-03-31,0,0,Yes,1,20.72355792
TA-10900,S-0066,2013-03-31,0,0,Yes,2,11.15883888
TA-10900,S-0066,2013-03-31,0,0,Yes,5,5.419451044
TA-10900,S-0066,2013-03-31,0,0,Yes,10,3.505394413
TA-10900,S-0066,2013-03-31,0,0,Yes,25,2.359186081
TA-10900,S-0066,2013-03-31,0,0,Yes,50,2.042031348
TA-10900,S-0066,2013-03-31,0,0,Yes,100,1.900146336
TA-10900,S-0066,2013-03-31,0,0,Yes,250,1.816684565
TA-10903,S-0058,2011-06-20,6,0,Yes,1,50.42760248
TA-10903,S-0058,2011-06-20,6,0,Yes,3,18.92634777
TA-10903,S-0058,2011-06-20,6,0,Yes,5,13.14801111
TA-10905,S-0066,2013-07-07,0,0,Yes,1,21.19650796
TA-10905,S-0066,2013-07-07,0,0,Yes,2,11.63178892
TA-10905,S-0066,2013-07-07,0,0,Yes,5,5.895183143
TA-10905,S-0066,2013-07-07,0,0,Yes,10,3.981126511
TA-10905,S-0066,2013-07-07,0,0,Yes,25,2.832136121
TA-10905,S-0066,2013-07-07,0,0,Yes,50,2.517763447
TA-10905,S-0066,2013-07-07,0,0,Yes,100,2.375878435
TA-10905,S-0066,2013-07-07,0,0,Yes,250,2.292416663
TA-10906,S-0066,2013-07-21,0,0,Yes,1,21.16590531
TA-10906,S-0066,2013-07-21,0,0,Yes,2,11.60118627
TA-10906,S-0066,2013-07-21,0,0,Yes,5,5.861798434
TA-10906,S-0066,2013-07-21,0,0,Yes,10,3.947741803
TA-10906,S-0066,2013-07-21,0,0,Yes,25,2.801533471
TA-10906,S-0066,2013-07-21,0,0,Yes,50,2.484378738
TA-10906,S-0066,2013-07-21,0,0,Yes,100,2.345275786
TA-10906,S-0066,2013-07-21,0,0,Yes,250,2.259031955
TA-10907,S-0066,2013-07-07,0,0,Yes,1,20.91830205
TA-10907,S-0066,2013-07-07,0,0,Yes,2,11.35358301
TA-10907,S-0066,2013-07-07,0,0,Yes,5,5.614195178
TA-10907,S-0066,2013-07-07,0,0,Yes,10,3.700138547
TA-10907,S-0066,2013-07-07,0,0,Yes,25,2.553930215
TA-10907,S-0066,2013-07-07,0,0,Yes,50,2.236775482
TA-10907,S-0066,2013-07-07,0,0,Yes,100,2.09489047
TA-10907,S-0066,2013-07-07,0,0,Yes,250,2.011428699
TA-10909,S-0066,2013-07-21,0,0,Yes,1,21.96713832
TA-10909,S-0066,2013-07-21,0,0,Yes,2,12.40241928
TA-10909,S-0066,2013-07-21,0,0,Yes,5,6.663031443
TA-10909,S-0066,2013-07-21,0,0,Yes,10,4.75175687
TA-10909,S-0066,2013-07-21,0,0,Yes,25,3.60276648
TA-10909,S-0066,2013-07-21,0,0,Yes,50,3.288393806
TA-10909,S-0066,2013-07-21,0,0,Yes,100,3.146508794
TA-10909,S-0066,2013-07-21,0,0,Yes,250,3.063047022
TA-10910,S-0066,2013-07-21,0,0,Yes,1,21.86142007
TA-10910,S-0066,2013-07-21,0,0,Yes,2,12.29670103
TA-10910,S-0066,2013-07-21,0,0,Yes,5,6.557313199
TA-10910,S-0066,2013-07-21,0,0,Yes,10,4.643256567
TA-10910,S-0066,2013-07-21,0,0,Yes,25,3.497048235
TA-10910,S-0066,2013-07-21,0,0,Yes,50,3.179893503
TA-10910,S-0066,2013-07-21,0,0,Yes,100,3.038008491
TA-10910,S-0066,2013-07-21,0,0,Yes,250,2.954546719
TA-10916,S-0066,2013-08-01,0,0,Yes,1,21.12417442
TA-10916,S-0066,2013-08-01,0,0,Yes,2,11.55945538
TA-10916,S-0066,2013-08-01,0,0,Yes,5,5.820067548
TA-10916,S-0066,2013-08-01,0,0,Yes,10,3.908792976
TA-10916,S-0066,2013-08-01,0,0,Yes,25,2.759802585
TA-10916,S-0066,2013-08-01,0,0,Yes,50,2.442647853
TA-10916,S-0066,2013-08-01,0,0,Yes,100,2.3035449
TA-10916,S-0066,2013-08-01,0,0,Yes,250,2.217301069
TA-10917,S-0066,2013-08-01,0,0,Yes,1,21.11861031
TA-10917,S-0066,2013-08-01,0,0,Yes,2,11.55389127
TA-10917,S-0066,2013-08-01,0,0,Yes,5,5.81450343
TA-10917,S-0066,2013-08-01,0,0,Yes,10,3.903228858
TA-10917,S-0066,2013-08-01,0,0,Yes,25,2.754238467
TA-10917,S-0066,2013-08-01,0,0,Yes,50,2.439865793
TA-10917,S-0066,2013-08-01,0,0,Yes,100,2.297980782
TA-10917,S-0066,2013-08-01,0,0,Yes,250,2.211736951
TA-10918,S-0066,2013-08-01,0,0,Yes,1,20.63174997
TA-10918,S-0066,2013-08-01,0,0,Yes,2,11.06703093
TA-10918,S-0066,2013-08-01,0,0,Yes,5,5.327643095
TA-10918,S-0066,2013-08-01,0,0,Yes,10,3.413586464
TA-10918,S-0066,2013-08-01,0,0,Yes,25,2.267378132
TA-10918,S-0066,2013-08-01,0,0,Yes,50,1.950223399
TA-10918,S-0066,2013-08-01,0,0,Yes,100,1.808338387
TA-10918,S-0066,2013-08-01,0,0,Yes,250,1.724876616
TA-10919,S-0066,2013-08-01,0,0,Yes,1,20.63174997
TA-10919,S-0066,2013-08-01,0,0,Yes,2,11.06703093
TA-10919,S-0066,2013-08-01,0,0,Yes,5,5.327643095
TA-10919,S-0066,2013-08-01,0,0,Yes,10,3.413586464
TA-10919,S-0066,2013-08-01,0,0,Yes,25,2.267378132
TA-10919,S-0066,2013-08-01,0,0,Yes,50,1.950223399
TA-10919,S-0066,2013-08-01,0,0,Yes,100,1.808338387
TA-10919,S-0066,2013-08-01,0,0,Yes,250,1.724876616
TA-10921,S-0066,2013-08-01,0,0,Yes,1,22.13684392
TA-10921,S-0066,2013-08-01,0,0,Yes,2,12.57212488
TA-10921,S-0066,2013-08-01,0,0,Yes,5,6.835519104
TA-10921,S-0066,2013-08-01,0,0,Yes,10,4.921462473
TA-10921,S-0066,2013-08-01,0,0,Yes,25,3.772472082
TA-10921,S-0066,2013-08-01,0,0,Yes,50,3.458099409
TA-10921,S-0066,2013-08-01,0,0,Yes,100,3.316214397
TA-10921,S-0066,2013-08-01,0,0,Yes,250,3.232752625
TA-10924,S-0066,2013-05-01,0,0,Yes,1,22.01721538
TA-10924,S-0066,2013-05-01,0,0,Yes,2,12.45249634
TA-10924,S-0066,2013-05-01,0,0,Yes,5,6.713108506
TA-10924,S-0066,2013-05-01,0,0,Yes,10,4.799051874
TA-10924,S-0066,2013-05-01,0,0,Yes,25,3.652843543
TA-10924,S-0066,2013-05-01,0,0,Yes,50,3.33568881
TA-10924,S-0066,2013-05-01,0,0,Yes,100,3.193803798
TA-10924,S-0066,2013-05-01,0,0,Yes,250,3.110342026
TA-10925,S-0066,2013-05-01,0,0,Yes,1,22.12293363
TA-10925,S-0066,2013-05-01,0,0,Yes,2,12.55821459
TA-10925,S-0066,2013-05-01,0,0,Yes,5,6.81882675
TA-10925,S-0066,2013-05-01,0,0,Yes,10,4.907552178
TA-10925,S-0066,2013-05-01,0,0,Yes,25,3.758561787
TA-10925,S-0066,2013-05-01,0,0,Yes,50,3.444189113
TA-10925,S-0066,2013-05-01,0,0,Yes,100,3.302304101
TA-10925,S-0066,2013-05-01,0,0,Yes,250,3.21884233
TA-10926,S-0066,2013-05-01,0,0,Yes,1,22.12293363
TA-10926,S-0066,2013-05-01,0,0,Yes,2,12.55821459
TA-10926,S-0066,2013-05-01,0,0,Yes,5,6.81882675
TA-10926,S-0066,2013-05-01,0,0,Yes,10,4.907552178
TA-10926,S-0066,2013-05-01,0,0,Yes,25,3.758561787
TA-10926,S-0066,2013-05-01,0,0,Yes,50,3.444189113
TA-10926,S-0066,2013-05-01,0,0,Yes,100,3.302304101
TA-10926,S-0066,2013-05-01,0,0,Yes,250,3.21884233
TA-10927,S-0066,2013-07-14,0,0,Yes,1,21.61659888
TA-10927,S-0066,2013-07-14,0,0,Yes,2,12.05187984
TA-10927,S-0066,2013-07-14,0,0,Yes,5,6.312492002
TA-10927,S-0066,2013-07-14,0,0,Yes,10,4.39843537
